EmpID,Name,Dept,Salary,JoiningDate,PerformanceScore
3570,Frank Jr.,Sales,80247.05,2019-05-23,3.0
3571,David,IT,42024.45,,4.0
3572,Alice Sr.,Marketing,57064.23,,
3573,Alice Jr.,,115867.91,2021-07-01,
3574,David Sr.,Marketing,43460.21,2021-07-01,10.0
3575,Charlie III,Marketing,46246.38,2018-03-12,
3576,David,Sales,118277.22,2019-05-23,
3577,Alice Sr.,,35746.19,2021-07-01,
3578,Frank,Finance,32860.07,2019-05-23,3.0
3579,Alice Sr.,,40485.14,2018-03-12,10.0
3580,Bob III,Marketing,90882.39,,3.0
3581,Bob Jr.,,46037.3,2021-07-01,5.0
3582,Charlie,Sales,90590.58,,5.0
3583,Bob III,Finance,72908.9,invalid_date,
3584,Alice,Finance,98789.24,2020-01-15,
3585,David Jr.,Marketing,79562.79,,3.0
3586,Grace Sr.,IT,94925.81,2019-05-23,3.0
3587,Charlie Sr.,,90990.35,2018-03-12,4.0
3588,Eve,IT,103710.27,2020-01-15,10.0
3589,David Sr.,Marketing,83101.75,2019-05-23,
3590,Grace,Finance,74028.93,2020-01-15,1.0
3591,Eve Sr.,Sales,57825.35,invalid_date,10.0
3592,Grace Jr.,IT,79967.72,2019-05-23,10.0
3593,Frank Sr.,,117841.25,invalid_date,10.0
3594,Frank Sr.,Sales,105333.17,2020-01-15,
3595,Bob,HR,100157.01,2021-07-01,2.0
3596,Grace,HR,48819.42,,5.0
3597,Frank Jr.,Marketing,59239.91,,5.0
3598,Charlie,HR,30941.51,2018-03-12,4.0
3599,Grace,Finance,72018.66,2019-05-23,10.0
3600,Charlie,IT,65088.16,,10.0
3601,David III,,44761.34,2021-07-01,10.0
3602,Frank III,IT,87284.54,2021-07-01,
3603,David Jr.,Marketing,53323.2,invalid_date,5.0
3604,Alice Jr.,Marketing,68614.83,2020-01-15,10.0
3605,Charlie Sr.,IT,31997.46,2018-03-12,1.0
3606,David Sr.,HR,,invalid_date,5.0
3607,Bob III,Finance,39725.81,2019-05-23,5.0
3608,Eve Sr.,Marketing,99392.27,,10.0
3609,Frank Jr.,Finance,60736.0,2018-03-12,3.0
3610,Frank III,,82034.19,2021-07-01,5.0
3611,Eve,Sales,106932.77,2020-01-15,2.0
3612,Alice,Finance,107499.78,2020-01-15,
3613,Charlie Jr.,HR,67177.8,2020-01-15,
3614,Grace,Sales,108926.31,,10.0
3615,Frank III,HR,,2021-07-01,
3616,Eve,Finance,111048.77,invalid_date,3.0
3617,Alice Jr.,Finance,49589.63,2020-01-15,5.0
3618,Bob Jr.,Finance,54098.56,2018-03-12,10.0
3619,Eve Sr.,IT,89985.41,2019-05-23,
3620,Eve,Finance,115305.7,2020-01-15,1.0
3621,David,,46239.51,2019-05-23,1.0
3622,Grace III,IT,,invalid_date,10.0
3623,Frank,Finance,97713.97,2021-07-01,2.0
3624,Eve Sr.,Finance,91267.26,2021-07-01,10.0
3625,David III,Marketing,58440.55,2020-01-15,5.0
3626,Grace Jr.,,53860.7,invalid_date,2.0
3627,Eve III,IT,108451.22,2020-01-15,5.0
3628,Frank Jr.,,,2019-05-23,
3629,Charlie,IT,,2021-07-01,4.0
3630,Frank Jr.,IT,78072.49,invalid_date,3.0
3631,Charlie,Sales,69154.29,2021-07-01,
3632,Frank Sr.,Finance,80901.91,2020-01-15,4.0
3633,Grace,,50202.53,2021-07-01,1.0
3634,David Jr.,,68095.8,2020-01-15,
3635,David,Marketing,111005.02,2019-05-23,10.0
3636,Alice Sr.,Finance,,2018-03-12,4.0
3637,Alice,Finance,97886.41,2018-03-12,10.0
3638,David III,Sales,90599.77,2018-03-12,4.0
3639,David Jr.,HR,103810.97,2018-03-12,10.0
3640,Charlie Sr.,Marketing,63340.08,2020-01-15,4.0
3641,Frank III,,61121.3,2018-03-12,
3642,David Sr.,IT,48794.32,2020-01-15,2.0
3643,Alice Sr.,,109969.36,2021-07-01,3.0
3644,Frank Sr.,,62834.7,2019-05-23,3.0
3645,Bob,,46887.03,2019-05-23,1.0
3646,Bob III,IT,,2018-03-12,3.0
3647,Bob Jr.,HR,34761.55,invalid_date,
3648,Eve III,HR,114824.13,invalid_date,
3649,Alice Jr.,IT,106771.53,2019-05-23,10.0
3650,David,,31548.92,2018-03-12,1.0
3651,Eve Jr.,IT,80435.73,2020-01-15,1.0
3652,Grace Jr.,Sales,43828.17,2018-03-12,5.0
3653,Bob III,Finance,117048.64,2021-07-01,4.0
3654,David,Marketing,57070.24,2018-03-12,5.0
3655,Frank III,Sales,74064.84,2021-07-01,10.0
3656,Grace Jr.,,108665.81,invalid_date,3.0
3657,Grace Sr.,Sales,86504.96,2019-05-23,5.0
3658,Alice III,IT,65104.13,2021-07-01,2.0
3659,David III,Marketing,65037.17,2019-05-23,2.0
3660,David Jr.,HR,98015.62,,1.0
3661,David,Sales,71228.77,2019-05-23,
3662,David Sr.,HR,,,
3663,Frank Jr.,Sales,68747.68,2021-07-01,1.0
3664,Bob,HR,59511.21,2019-05-23,4.0
3665,Eve,IT,113782.31,invalid_date,3.0
3666,Eve III,Sales,35672.02,invalid_date,3.0
3667,Alice III,,108559.58,,3.0
3668,Alice,Marketing,101919.52,2020-01-15,5.0
3669,David Jr.,HR,63811.31,2019-05-23,10.0
3670,Alice,Marketing,81817.69,2021-07-01,
3671,Alice Jr.,IT,104575.42,invalid_date,10.0
3672,Eve III,Marketing,96059.68,2021-07-01,3.0
3673,David,Finance,88272.13,2019-05-23,5.0
3674,David,Marketing,57962.9,invalid_date,10.0
3675,Eve Jr.,Marketing,,2020-01-15,3.0
3676,Bob III,HR,37271.71,invalid_date,3.0
3677,Alice,HR,106434.5,2019-05-23,2.0
3678,Alice,Marketing,94714.22,2019-05-23,
3679,Alice,IT,48136.82,2018-03-12,5.0
3680,Eve Sr.,,82632.63,,2.0
3681,Alice,,83471.09,2021-07-01,5.0
3682,Frank,Finance,71543.94,2018-03-12,3.0
3683,Grace,Sales,78936.86,2019-05-23,5.0
3684,Charlie III,HR,42976.37,2020-01-15,2.0
3685,David Jr.,Sales,88639.25,,4.0
3686,Charlie,Marketing,116977.55,2019-05-23,3.0
3687,Grace III,Finance,107974.16,2018-03-12,4.0
3688,Eve Jr.,,92168.89,2019-05-23,3.0
3689,Alice,Marketing,62527.87,,2.0
3690,David III,Marketing,104246.8,,1.0
3691,Bob Jr.,,116193.16,invalid_date,5.0
3692,Frank Sr.,,93578.95,2018-03-12,3.0
3693,Charlie Jr.,,110708.12,,4.0
3694,Charlie Jr.,Finance,95534.23,2018-03-12,1.0
3695,Eve III,,75771.15,invalid_date,10.0
3696,Eve Sr.,Finance,90493.23,2021-07-01,2.0
3697,Grace,Finance,106977.8,2021-07-01,1.0
3698,Eve Sr.,HR,40314.36,2021-07-01,3.0
3699,Grace III,Sales,74040.28,2018-03-12,10.0
3700,Alice Sr.,Marketing,87683.3,2020-01-15,
3701,Alice,Sales,92835.13,2019-05-23,2.0
3702,Grace Sr.,HR,82799.78,2019-05-23,10.0
3703,Alice Sr.,HR,114892.68,,5.0
3704,Charlie III,,32350.42,2019-05-23,4.0
3705,David,Marketing,39405.04,2021-07-01,1.0
3706,Bob,IT,112389.85,2018-03-12,3.0
3707,David Jr.,Finance,81167.62,2020-01-15,4.0
3708,Grace,Finance,118619.54,2018-03-12,2.0
3709,Bob Sr.,,89998.38,,10.0
3710,Alice,HR,32053.53,invalid_date,
3711,Eve,Sales,33337.57,invalid_date,5.0
3712,Grace III,Finance,97244.3,2020-01-15,1.0
3713,Bob Jr.,IT,91556.75,invalid_date,4.0
3714,Eve,,87304.16,,4.0
3715,Eve Sr.,Finance,96685.05,,2.0
3716,Alice Sr.,HR,66430.55,invalid_date,4.0
3717,Frank Sr.,HR,42964.45,2021-07-01,4.0
3718,David III,Marketing,93965.43,2019-05-23,10.0
3719,Grace Jr.,Finance,67652.05,,4.0
3720,Grace Jr.,Marketing,90400.1,2019-05-23,3.0
3721,David,HR,101744.1,2019-05-23,4.0
3722,Alice,HR,,,4.0
3723,Frank,Finance,35842.31,,4.0
3724,Frank III,Sales,,2020-01-15,10.0
3725,Eve Sr.,,110040.98,2021-07-01,5.0
3726,Charlie III,HR,49301.23,,4.0
3727,Charlie Jr.,Marketing,112432.74,2018-03-12,2.0
3728,Grace,IT,81011.63,invalid_date,2.0
3729,Eve Sr.,IT,47449.98,2018-03-12,
3730,Frank III,Finance,88685.2,2020-01-15,2.0
3731,Alice III,Marketing,34180.87,invalid_date,
3732,Bob,Marketing,32623.51,2021-07-01,2.0
3733,Frank III,IT,86098.98,2019-05-23,3.0
3734,Eve,IT,101830.78,2021-07-01,
3735,Grace Jr.,Marketing,48269.08,2020-01-15,4.0
3736,Alice,Marketing,114017.45,,
3737,Bob,Sales,89448.66,2018-03-12,3.0
3738,Alice Jr.,HR,81097.54,2019-05-23,2.0
3739,Eve,Sales,44398.73,invalid_date,2.0
3740,Grace Jr.,Finance,66215.3,,1.0
3741,Bob III,Sales,82639.33,invalid_date,1.0
3742,Charlie III,IT,81132.25,2018-03-12,5.0
3743,David Jr.,Marketing,33378.37,,5.0
3744,Grace Sr.,Marketing,61946.15,2020-01-15,
3745,Alice Sr.,HR,95373.62,2019-05-23,10.0
3746,Grace,Finance,39773.33,2021-07-01,4.0
3747,Grace,,40423.3,,4.0
3748,Grace Sr.,IT,47317.08,2020-01-15,
3749,Charlie Jr.,,,2019-05-23,2.0
3750,Alice Sr.,HR,74176.76,2018-03-12,1.0
3751,Charlie III,IT,115268.27,2021-07-01,3.0
3752,Bob,Sales,50081.02,2020-01-15,
3753,Eve,IT,65150.19,invalid_date,4.0
3754,Charlie Jr.,HR,66321.93,,1.0
3755,David,Sales,97050.77,2019-05-23,
3756,Eve III,Marketing,76135.55,2018-03-12,2.0
3757,Bob III,,36803.06,2021-07-01,
3758,Alice III,,119239.62,2021-07-01,
3759,Frank Sr.,Sales,119006.66,2020-01-15,
3760,Eve Sr.,Marketing,77145.42,2020-01-15,10.0
3761,Frank,Marketing,103061.82,2018-03-12,3.0
3762,Eve III,,108481.99,invalid_date,4.0
3763,Alice,,66144.95,2019-05-23,
3764,Frank,Marketing,60679.7,2020-01-15,2.0
3765,Charlie,Marketing,34015.28,,4.0
3766,Eve,Marketing,75244.18,,
3767,Grace,IT,65423.48,,4.0
3768,David,,74471.11,2020-01-15,
3769,Frank Jr.,Marketing,117326.05,invalid_date,10.0
3770,Alice,HR,32731.99,2021-07-01,5.0
3771,Frank Sr.,,61872.48,,5.0
3772,Bob III,,75227.12,invalid_date,4.0
3773,Alice Sr.,Sales,71318.25,2020-01-15,3.0
3774,Bob,Sales,70565.11,2018-03-12,5.0
3775,Charlie Jr.,Marketing,110956.46,2018-03-12,3.0
3776,Alice,Sales,92323.22,2020-01-15,10.0
3777,Eve Sr.,,100091.25,2020-01-15,2.0
3778,Grace,IT,,2018-03-12,1.0
3779,Alice Jr.,,50844.37,2020-01-15,3.0
3780,Bob III,Sales,78656.92,2019-05-23,10.0
3781,David Jr.,Marketing,37795.34,2019-05-23,
3782,Alice Sr.,HR,89070.64,2019-05-23,
3783,Charlie III,Marketing,86756.02,invalid_date,10.0
3784,Alice Jr.,Marketing,79043.97,,
3785,Eve,HR,118939.32,,
3786,Eve,Finance,58212.82,2020-01-15,3.0
3787,Frank,Marketing,71890.68,invalid_date,10.0
3788,Frank Jr.,,76254.77,invalid_date,3.0
3789,Bob,Sales,116746.85,,10.0
3790,Frank III,Marketing,68993.88,2021-07-01,10.0
3791,David,Finance,,,10.0
3792,Eve,HR,35717.24,invalid_date,1.0
3793,Bob,IT,89065.34,2019-05-23,10.0
3794,Frank III,Marketing,76653.38,invalid_date,
3795,Alice Sr.,,100499.34,2020-01-15,5.0
3796,Alice,IT,,2020-01-15,10.0
3797,Alice III,Sales,53548.24,,3.0
3798,Eve,,49007.73,2018-03-12,4.0
3799,Eve III,Sales,107914.15,,2.0
3800,David III,Sales,75741.46,2021-07-01,10.0
3801,Bob,,105136.85,invalid_date,3.0
3802,Eve Jr.,Sales,77283.67,2019-05-23,10.0
3803,Charlie III,Sales,100243.48,,4.0
3804,Charlie Jr.,Marketing,111689.95,invalid_date,
3805,Frank Sr.,Sales,83195.05,2019-05-23,2.0
3806,David Jr.,,103111.6,,1.0
3807,Eve Sr.,,99149.73,2021-07-01,1.0
3808,Alice Jr.,HR,51445.33,,10.0
3809,Frank Jr.,,67925.16,,4.0
3810,Frank III,Sales,91998.56,2018-03-12,2.0
3811,Charlie,,59913.16,,5.0
3812,Eve III,Sales,40389.41,,2.0
3813,Eve,Marketing,48212.73,2021-07-01,
3814,Frank Sr.,Sales,105196.58,2020-01-15,5.0
3815,Alice III,Finance,47036.09,2020-01-15,2.0
3816,Charlie,Sales,41863.24,2018-03-12,5.0
3817,Charlie Jr.,,71003.71,2020-01-15,3.0
3818,Grace Jr.,,39832.93,2019-05-23,5.0
3819,David III,IT,39430.83,2019-05-23,
3820,Frank,Marketing,113357.37,2021-07-01,3.0
3821,Grace,IT,62336.8,,2.0
3822,Charlie Jr.,Finance,113100.7,invalid_date,10.0
3823,Grace,Sales,84238.22,2021-07-01,2.0
3824,Grace Jr.,HR,102724.39,2018-03-12,10.0
3825,Frank Sr.,IT,91823.13,2018-03-12,1.0
3826,David Sr.,Sales,109768.89,2021-07-01,5.0
3827,Grace,HR,72565.52,2020-01-15,2.0
3828,Bob Jr.,,33424.05,2019-05-23,4.0
3829,Grace,Finance,75534.75,2021-07-01,5.0
3830,David Jr.,,94647.64,2020-01-15,3.0
3831,Alice Sr.,HR,49288.23,,2.0
3832,Charlie Sr.,IT,97358.24,2019-05-23,5.0
3833,Grace,IT,76314.83,invalid_date,3.0
3834,Eve Sr.,HR,117818.55,invalid_date,10.0
3835,Alice Sr.,HR,67305.76,invalid_date,1.0
3836,Frank,IT,118389.99,invalid_date,10.0
3837,Eve III,Finance,111696.31,invalid_date,4.0
3838,Charlie Jr.,Finance,58400.58,2018-03-12,1.0
3839,Frank,Finance,97803.91,2019-05-23,5.0
3840,Alice,Sales,79747.57,,3.0
3841,David Sr.,HR,84341.03,,3.0
3842,Charlie,,70216.8,invalid_date,5.0
3843,Grace Jr.,Finance,48006.37,2021-07-01,
3844,Alice,IT,77646.62,2019-05-23,3.0
3845,Grace Jr.,HR,91301.69,invalid_date,4.0
3846,Eve,IT,54635.16,2018-03-12,
3847,Frank,,101976.47,2021-07-01,2.0
3848,Charlie III,HR,110072.16,2021-07-01,
3849,Eve Jr.,IT,81281.37,2019-05-23,10.0
3850,Frank III,Sales,104937.85,2020-01-15,4.0
3851,Alice,Sales,116476.8,,1.0
3852,Frank,HR,,2020-01-15,4.0
3853,Eve III,,32747.52,2018-03-12,5.0
3854,Charlie,Sales,69165.83,invalid_date,2.0
3855,Grace,Finance,68869.19,,1.0
3856,Frank,Marketing,112026.4,2021-07-01,5.0
3857,Eve,IT,119815.06,2018-03-12,3.0
3858,Eve III,HR,89891.74,,10.0
3859,Bob III,HR,64647.86,2018-03-12,
3860,Bob Sr.,,55985.0,,4.0
3861,Alice,HR,86250.38,2020-01-15,4.0
3862,Frank Sr.,,112794.82,2020-01-15,10.0
3863,Frank,HR,62256.84,2020-01-15,10.0
3864,Frank Jr.,IT,115782.07,2019-05-23,10.0
3865,Frank Jr.,Finance,37939.86,2020-01-15,3.0
3866,Eve Sr.,Marketing,86535.8,,3.0
3867,Alice Jr.,Marketing,62954.86,,2.0
3868,Alice III,,92683.45,2021-07-01,3.0
3869,Bob,Sales,32186.66,,4.0
3870,David Sr.,Finance,68772.11,,1.0
3871,Grace Jr.,,58084.2,,2.0
3872,Grace,,63295.33,2018-03-12,5.0
3873,Frank Sr.,Sales,66168.34,2019-05-23,1.0
3874,Bob Jr.,Finance,36484.22,2020-01-15,10.0
3875,David Jr.,Sales,50078.7,invalid_date,3.0
3876,Eve Sr.,HR,54874.63,2021-07-01,5.0
3877,Grace III,Marketing,83622.8,2021-07-01,1.0
3878,David,Finance,104676.05,invalid_date,2.0
3879,Eve III,HR,119447.38,2021-07-01,10.0
3880,Grace Jr.,HR,63183.98,invalid_date,3.0
3881,David III,IT,58538.2,,10.0
3882,Eve Jr.,Sales,71797.96,2020-01-15,4.0
3883,Charlie Sr.,Sales,111543.26,2020-01-15,
3884,David III,,52074.34,,
3885,Frank Jr.,Finance,117057.29,,2.0
3886,Eve Sr.,Marketing,111054.84,invalid_date,10.0
3887,David,Sales,,2021-07-01,2.0
3888,Bob Sr.,Finance,98195.29,2018-03-12,3.0
3889,Bob III,Marketing,,2021-07-01,5.0
3890,Grace Jr.,Marketing,92792.33,2021-07-01,
3891,Charlie Jr.,Sales,119241.14,2019-05-23,3.0
3892,David,Marketing,118789.22,2019-05-23,2.0
3893,David Jr.,Sales,106409.12,2018-03-12,5.0
3894,Alice III,IT,85647.36,2020-01-15,
3895,Grace III,IT,107842.76,invalid_date,
3896,Alice III,HR,106765.99,2021-07-01,4.0
3897,Bob III,Marketing,62293.62,2020-01-15,2.0
3898,Grace,IT,113027.41,,1.0
3899,Frank,Marketing,89724.55,invalid_date,2.0
3900,Grace,Marketing,58940.93,2020-01-15,10.0
3901,Charlie Sr.,Sales,90164.31,2018-03-12,3.0
3902,Grace Sr.,,58431.56,2020-01-15,2.0
3903,Eve III,Finance,43750.98,2019-05-23,1.0
3904,Grace,,58528.37,2019-05-23,4.0
3905,Frank Jr.,,104169.29,2019-05-23,1.0
3906,Alice,IT,51793.34,2018-03-12,2.0
3907,Charlie III,Finance,81091.95,invalid_date,4.0
3908,Alice,,56869.89,2018-03-12,
3909,Bob,Sales,103119.52,2019-05-23,1.0
3910,Bob,IT,68163.27,2018-03-12,2.0
3911,Bob,HR,83241.25,2018-03-12,2.0
3912,Eve III,IT,90369.28,2020-01-15,
3913,Frank,,58120.09,2020-01-15,2.0
3914,Charlie,HR,62043.06,invalid_date,2.0
3915,Alice,HR,67612.6,2021-07-01,5.0
3916,Grace,Finance,56151.41,invalid_date,5.0
3917,Eve,Finance,115458.64,2021-07-01,1.0
3918,Grace III,,79591.79,,4.0
3919,Frank Jr.,Sales,50393.88,invalid_date,3.0
3920,Frank Sr.,Marketing,55764.39,,3.0
3921,David Jr.,Finance,101405.53,2020-01-15,2.0
3922,Frank,Marketing,33047.32,,1.0
3923,Alice,,44662.46,2020-01-15,1.0
3924,Alice Jr.,Sales,89877.96,2019-05-23,1.0
3925,Grace Sr.,Sales,105357.11,,1.0
3926,Alice,IT,100457.12,2019-05-23,4.0
3927,Grace III,Finance,56237.78,invalid_date,5.0
3928,Grace,Marketing,66685.35,2019-05-23,
3929,Eve Sr.,IT,69148.49,2020-01-15,5.0
3930,Charlie,Sales,,2018-03-12,3.0
3931,David,HR,50945.24,2021-07-01,4.0
3932,Alice III,Sales,51750.92,2021-07-01,4.0
3933,Alice Sr.,Finance,96878.34,2019-05-23,1.0
3934,David Jr.,,,2021-07-01,4.0
3935,Eve III,IT,77005.29,2020-01-15,5.0
3936,Alice,Sales,100785.08,2019-05-23,2.0
3937,Grace III,Finance,92524.68,,4.0
3938,Grace,,87840.48,2020-01-15,3.0
3939,Grace III,Sales,56484.93,2018-03-12,10.0
3940,Eve Jr.,Finance,52957.66,2021-07-01,10.0
3941,Frank Jr.,Marketing,38335.0,2018-03-12,10.0
3942,Charlie,Finance,31500.24,2019-05-23,
3943,Grace Jr.,Marketing,76295.5,2018-03-12,5.0
3944,Grace Sr.,Sales,90179.27,2018-03-12,5.0
3945,Charlie,,37001.56,2020-01-15,10.0
3946,David Sr.,,62460.7,2020-01-15,4.0
3947,Eve III,Marketing,45621.92,,
3948,Bob,Sales,104596.32,,
3949,Frank,,102217.55,2020-01-15,1.0
3950,Bob Jr.,IT,97358.94,2020-01-15,4.0
3951,Grace III,Finance,60290.79,2019-05-23,1.0
3952,Bob,Sales,79700.65,,
3953,Eve Sr.,,76291.25,2018-03-12,
3954,David,,89513.76,2021-07-01,4.0
3955,David III,,34605.71,2020-01-15,2.0
3956,Charlie,,112115.75,invalid_date,3.0
3957,Frank Sr.,Finance,38822.48,2021-07-01,
3958,Grace,HR,107007.62,2018-03-12,1.0
3959,Charlie,IT,118081.9,2018-03-12,5.0
3960,Alice,Finance,75531.29,2019-05-23,3.0
3961,Eve,Finance,86638.59,invalid_date,2.0
3962,Grace III,HR,83021.71,2018-03-12,1.0
3963,David Jr.,,57645.73,2018-03-12,3.0
3964,David,Sales,71493.8,invalid_date,
3965,Charlie III,,41271.99,,3.0
3966,Eve III,Marketing,,invalid_date,3.0
3967,Bob Jr.,Finance,73655.06,,4.0
3968,Frank,Sales,100351.95,2019-05-23,4.0
3969,Grace III,IT,104277.17,2021-07-01,2.0
3970,Charlie Jr.,HR,108193.1,2020-01-15,1.0
3971,Bob Jr.,IT,118912.0,2020-01-15,2.0
3972,Alice,Marketing,54713.72,2021-07-01,2.0
3973,Frank Jr.,HR,63231.8,2019-05-23,
3974,Charlie Sr.,HR,116155.73,,10.0
3975,Frank,HR,62628.31,2021-07-01,4.0
3976,David,,32988.79,2021-07-01,3.0
3977,Charlie,Marketing,61961.65,2021-07-01,5.0
3978,Eve,Marketing,38489.26,,3.0
3979,Grace III,Marketing,36900.38,2019-05-23,4.0
3980,Frank,Marketing,108262.48,,4.0
3981,Charlie III,,92056.35,2018-03-12,5.0
3982,Eve Sr.,IT,32224.27,2020-01-15,2.0
3983,Frank III,Finance,,2019-05-23,5.0
3984,Charlie Sr.,Marketing,44313.15,invalid_date,3.0
3985,Charlie III,Sales,58911.04,,4.0
3986,David III,HR,45249.48,2018-03-12,2.0
3987,Charlie Jr.,,37586.04,2019-05-23,
3988,Alice,IT,87569.59,2020-01-15,3.0
3989,Frank Sr.,HR,104946.5,2020-01-15,10.0
3990,David,IT,80476.85,invalid_date,5.0
3991,Charlie III,HR,119721.35,2021-07-01,3.0
3992,Bob Sr.,Finance,112261.74,2018-03-12,4.0
3993,David,Sales,111428.15,invalid_date,
3994,Eve,HR,77515.84,invalid_date,1.0
3995,David,Sales,81903.39,2019-05-23,2.0
3996,David,IT,91389.54,2020-01-15,2.0
3997,Charlie Sr.,Finance,100352.98,invalid_date,2.0
3998,Bob Jr.,,,2020-01-15,1.0
3999,Alice,Finance,108651.99,,
4000,Bob,,68889.6,2021-07-01,4.0
4001,Bob Sr.,,104645.17,2020-01-15,1.0
4002,Eve Sr.,,,,
4003,Charlie,HR,104292.74,2018-03-12,10.0
4004,Grace,Finance,109194.57,2018-03-12,1.0
4005,Alice Sr.,IT,85615.2,,10.0
4006,David,Sales,43464.34,2019-05-23,5.0
4007,Bob Jr.,HR,,2019-05-23,3.0
4008,Eve Jr.,Finance,78346.33,,5.0
4009,Grace,HR,112027.73,2020-01-15,10.0
4010,Alice III,Finance,63573.24,2018-03-12,5.0
4011,Frank III,Finance,40012.73,2019-05-23,4.0
4012,Frank III,Marketing,100005.45,2018-03-12,
4013,David Jr.,Marketing,67984.21,2020-01-15,2.0
4014,Grace,Sales,75190.82,invalid_date,1.0
4015,Charlie III,Marketing,95135.97,2018-03-12,
4016,Alice,Marketing,113399.27,2020-01-15,4.0
4017,Frank,,40752.53,2018-03-12,4.0
4018,Alice,,45367.95,2018-03-12,4.0
4019,Frank III,Finance,90155.5,,3.0
4020,Grace,HR,47463.37,2020-01-15,5.0
4021,Frank,IT,,2019-05-23,4.0
4022,Grace Jr.,Marketing,104373.05,invalid_date,
4023,Alice Jr.,IT,62443.4,2020-01-15,3.0
4024,Alice Sr.,Finance,85026.45,2020-01-15,5.0
4025,David,Marketing,,2020-01-15,5.0
4026,Grace Jr.,Sales,81696.24,invalid_date,10.0
4027,David,IT,67713.94,invalid_date,3.0
4028,Charlie,,,invalid_date,1.0
4029,Alice III,Sales,61201.79,invalid_date,
4030,Eve Jr.,,33200.93,2021-07-01,3.0
4031,Eve III,Sales,43804.87,2018-03-12,4.0
4032,Grace III,Marketing,72150.18,2018-03-12,
4033,Grace Jr.,Finance,43287.98,,10.0
4034,Grace III,Finance,66754.31,2021-07-01,3.0
4035,Bob III,Sales,44480.21,,5.0
4036,Eve Sr.,,83177.96,2020-01-15,5.0
4037,David Jr.,IT,113796.98,2021-07-01,10.0
4038,David,IT,30760.79,2020-01-15,10.0
4039,Frank,Marketing,47058.03,2019-05-23,3.0
4040,Frank Sr.,,89067.38,2020-01-15,1.0
4041,Bob III,,104996.83,2020-01-15,4.0
4042,Alice,HR,70844.93,2021-07-01,2.0
4043,David Jr.,HR,102809.08,invalid_date,1.0
4044,Grace,HR,75695.22,2018-03-12,3.0
4045,David,HR,89787.27,,5.0
4046,Bob III,,67280.9,2020-01-15,1.0
4047,Charlie,HR,99394.99,,10.0
4048,Grace III,HR,96720.58,2020-01-15,2.0
4049,Charlie,Marketing,34630.29,,10.0
4050,Grace,Finance,111568.2,,2.0
4051,David Sr.,Sales,37228.63,2018-03-12,10.0
4052,David Jr.,Marketing,101674.57,2021-07-01,2.0
4053,Bob Jr.,Marketing,38501.78,2019-05-23,
4054,Charlie Jr.,Sales,96779.66,2020-01-15,10.0
4055,Charlie,Finance,38182.05,2020-01-15,3.0
4056,Bob,IT,85444.12,2020-01-15,3.0
4057,Frank,Marketing,66419.35,,1.0
4058,Grace,Sales,59520.05,2020-01-15,3.0
4059,Grace,HR,103143.19,2019-05-23,1.0
4060,Frank III,Finance,31583.53,,3.0
4061,Frank,,70002.34,2019-05-23,1.0
4062,David,HR,84933.44,invalid_date,3.0
4063,Charlie Jr.,HR,110818.53,,3.0
4064,Alice,Marketing,64783.55,invalid_date,
4065,Frank III,Finance,98355.92,2019-05-23,2.0
4066,Grace Jr.,IT,77228.01,2019-05-23,
4067,Bob Jr.,Sales,103275.28,2021-07-01,10.0
4068,Charlie Jr.,Sales,97525.37,2018-03-12,
4069,Alice,IT,100869.49,2018-03-12,3.0
4070,Alice Sr.,Finance,42597.15,,1.0
4071,Alice Sr.,Finance,101510.79,2018-03-12,3.0
4072,Grace Jr.,HR,33665.56,2020-01-15,3.0
4073,Grace Sr.,Marketing,39570.76,2018-03-12,
4074,Eve III,,68414.2,2018-03-12,2.0
4075,Alice Sr.,HR,111101.94,2021-07-01,3.0
4076,Charlie Jr.,IT,44137.26,2020-01-15,1.0
4077,Grace III,Finance,58137.91,2021-07-01,2.0
4078,David,HR,69891.02,2019-05-23,2.0
4079,Charlie,,112916.51,2018-03-12,10.0
4080,Frank III,,115141.84,2020-01-15,2.0
4081,David III,,57572.92,,1.0
4082,Frank III,Sales,63334.15,2020-01-15,1.0
4083,Charlie Sr.,Finance,116532.51,2020-01-15,1.0
4084,David,Marketing,57889.28,invalid_date,3.0
4085,Eve,Finance,119541.06,invalid_date,4.0
4086,Bob Sr.,,58985.96,2019-05-23,10.0
4087,David III,HR,56786.62,2018-03-12,3.0
4088,Frank III,Marketing,58385.12,2019-05-23,
4089,Bob III,Finance,99012.8,,2.0
4090,Eve Jr.,Sales,32087.33,2021-07-01,
4091,David,Finance,32208.23,2019-05-23,1.0
4092,Alice III,Finance,99694.46,2021-07-01,1.0
4093,Alice Jr.,HR,32895.03,2021-07-01,
4094,Bob Sr.,HR,93636.91,2020-01-15,
4095,Grace Sr.,HR,91936.84,,3.0
4096,Grace,Marketing,97834.45,2019-05-23,10.0
4097,Charlie Sr.,Finance,42851.28,2019-05-23,3.0
4098,Charlie III,Sales,111930.65,,1.0
4099,Alice,Finance,113720.86,2021-07-01,4.0
4100,Charlie Sr.,Sales,47606.14,,10.0
4101,Charlie Jr.,Marketing,52199.23,2018-03-12,10.0
4102,David,IT,66770.27,,5.0
4103,Frank III,HR,56475.16,2020-01-15,3.0
4104,Eve,HR,80735.72,2019-05-23,3.0
4105,Grace,Sales,71153.48,2021-07-01,1.0
4106,Alice Sr.,IT,108451.62,,1.0
